sky20.jpg_toaster, 0.333333, 3, 9
desert25.jpg_power drill, 0.222222, 2, 9
forest03.jpg_taxi, 0.111111, 1, 9
forest13.jpg_flamingo, 1.000000, 9, 9
forest02.jpg_flamingo, 0.333333, 3, 9
desert14.jpg_shovel, 0.000000, 0, 10
forest08.jpg_taxi, 0.444444, 4, 9
desert23.jpg_shovel, 0.000000, 0, 10
desert18.jpg_taxi, 0.000000, 0, 9
forest18.jpg_tarantula, 0.222222, 2, 9
sky02.jpg_shovel, 0.000000, 0, 10
forest07.jpg_laptop, 0.333333, 3, 9
desert19.jpg_taxi, 0.000000, 0, 9
desert14.jpg_taxi, 0.000000, 0, 9
forest12.jpg_hammer, 0.000000, 0, 9
forest24.jpg_power drill, 0.000000, 0, 9
desert12.jpg_power drill, 0.111111, 1, 9
forest14.jpg_toaster, 0.888889, 8, 9
desert06.jpg_flamingo, 0.111111, 1, 9
desert11.jpg_hammer, 0.000000, 0, 9
desert05.jpg_flamingo, 0.000000, 0, 9
desert09.jpg_tarantula, 0.777778, 7, 9
sky19.jpg_taxi, 0.000000, 0, 9
sky20.jpg_laptop, 0.555556, 5, 9
sky12.jpg_hummingbird, 0.600000, 6, 10
sky13.jpg_power drill, 0.111111, 1, 9
forest06.jpg_power drill, 0.000000, 0, 9
forest07.jpg_power drill, 0.111111, 1, 9
desert21.jpg_taxi, 0.000000, 0, 9
desert21.jpg_flamingo, 0.111111, 1, 9
forest06.jpg_tarantula, 0.222222, 2, 9
desert10.jpg_flamingo, 0.000000, 0, 9
sky08.jpg_hammer, 0.222222, 2, 9
forest02.jpg_hummingbird, 0.000000, 0, 10
desert01.jpg_flamingo, 0.000000, 0, 9
forest05.jpg_laptop, 0.222222, 2, 9
desert20.jpg_taxi, 0.000000, 0, 9
sky09.jpg_power drill, 0.000000, 0, 9
sky25.jpg_toaster, 0.111111, 1, 9
sky16.jpg_laptop, 0.333333, 3, 9
sky11.jpg_toaster, 0.111111, 1, 9
desert19.jpg_hummingbird, 0.000000, 0, 10
desert12.jpg_taxi, 0.000000, 0, 9
desert15.jpg_flamingo, 0.111111, 1, 9
forest21.jpg_laptop, 0.111111, 1, 9
desert06.jpg_hummingbird, 0.000000, 0, 10
forest12.jpg_flamingo, 0.555556, 5, 9
sky05.jpg_flamingo, 0.444444, 4, 9
forest06.jpg_shovel, 0.000000, 0, 10
forest16.jpg_hummingbird, 0.000000, 0, 10
forest10.jpg_laptop, 0.222222, 2, 9
desert06.jpg_power drill, 0.222222, 2, 9
desert15.jpg_hammer, 0.000000, 0, 9
desert13.jpg_hammer, 0.000000, 0, 9
desert06.jpg_shovel, 0.000000, 0, 10
desert04.jpg_shovel, 0.000000, 0, 10
desert05.jpg_hammer, 0.000000, 0, 9
sky07.jpg_taxi, 0.000000, 0, 9
sky13.jpg_taxi, 0.000000, 0, 9
desert07.jpg_hammer, 0.000000, 0, 9
forest13.jpg_laptop, 0.222222, 2, 9
forest15.jpg_taxi, 0.111111, 1, 9
desert13.jpg_laptop, 0.444444, 4, 9
desert11.jpg_power drill, 0.222222, 2, 9
forest21.jpg_flamingo, 0.333333, 3, 9
forest22.jpg_shovel, 0.000000, 0, 10
sky25.jpg_shovel, 0.000000, 0, 10
desert23.jpg_tarantula, 0.111111, 1, 9
desert15.jpg_hummingbird, 0.600000, 6, 10
sky08.jpg_power drill, 0.000000, 0, 9
sky18.jpg_power drill, 0.111111, 1, 9
sky19.jpg_power drill, 0.000000, 0, 9
sky03.jpg_tarantula, 0.222222, 2, 9
desert14.jpg_tarantula, 0.444444, 4, 9
sky16.jpg_taxi, 0.000000, 0, 9
forest15.jpg_shovel, 0.000000, 0, 10
desert10.jpg_hummingbird, 0.000000, 0, 10
sky11.jpg_taxi, 0.000000, 0, 9
desert09.jpg_hammer, 0.000000, 0, 9
desert15.jpg_taxi, 0.000000, 0, 9
sky12.jpg_toaster, 0.111111, 1, 9
forest17.jpg_toaster, 0.555556, 5, 9
desert22.jpg_hammer, 0.111111, 1, 9
desert04.jpg_laptop, 0.333333, 3, 9
desert13.jpg_tarantula, 0.111111, 1, 9
forest14.jpg_tarantula, 0.777778, 7, 9
forest07.jpg_hummingbird, 0.000000, 0, 10
forest14.jpg_hummingbird, 0.000000, 0, 10
forest14.jpg_flamingo, 0.444444, 4, 9
forest22.jpg_hummingbird, 0.000000, 0, 10
forest01.jpg_shovel, 0.400000, 4, 10
desert19.jpg_power drill, 0.222222, 2, 9
sky15.jpg_laptop, 0.111111, 1, 9
desert17.jpg_tarantula, 0.111111, 1, 9
